event,gasUsed,blockNumber,timestamp,instanceID,sender,receiver,executionCount,price
"CancelOrder","30309","309","2024-11-06T11:30:20.386Z","4","customer2","retailer2",91,""
"PurchaseOrder","33805","317","2024-11-06T11:30:28.150Z","4","customer2","retailer2",93,""
"PurchaseOrder","45484","317","2024-11-06T11:30:28.150Z","2","customer1","retailer2",94,""
"PurchaseOrder","33805","319","2024-11-06T11:30:30.659Z","1","customer1","retailer1",95,""
"PurchaseOrder","45484","319","2024-11-06T11:30:30.659Z","3","customer2","retailer1",96,""
"RestockRequest","92434","319","2024-11-06T11:30:30.659Z","2","retailer2","manufacturer1",94,"100"
"ConfirmOrder","36537","319","2024-11-06T11:30:30.659Z","4","retailer2","customer2",93,""
"ConfirmOrder","36537","322","2024-11-06T11:30:33.161Z","1","retailer1","customer1",95,""
"RestockRequest","78597","322","2024-11-06T11:30:33.161Z","3","retailer1","manufacturer1",96,"100"
"ConfirmRestock","29235","322","2024-11-06T11:30:33.161Z","2","manufacturer1","retailer2",94,""
"CancelOrder","30309","324","2024-11-06T11:30:35.169Z","3","customer2","retailer1",96,""
"PurchaseOrder","33805","330","2024-11-06T11:30:41.185Z","4","customer2","retailer2",97,""
"PurchaseOrder","33805","330","2024-11-06T11:30:41.185Z","1","customer1","retailer1",98,""
"PurchaseOrder","45484","330","2024-11-06T11:30:41.185Z","3","customer2","retailer1",100,""
"PurchaseOrder","45484","330","2024-11-06T11:30:41.185Z","2","customer1","retailer2",99,""
"RestockRequest","92434","332","2024-11-06T11:30:43.187Z","2","retailer2","manufacturer1",99,"100"
"ConfirmOrder","36537","332","2024-11-06T11:30:43.188Z","4","retailer2","customer2",97,""
"ConfirmOrder","36537","332","2024-11-06T11:30:43.188Z","1","retailer1","customer1",98,""
"RestockRequest","78597","332","2024-11-06T11:30:43.188Z","3","retailer1","manufacturer1",100,"100"
"ConfirmRestock","29235","334","2024-11-06T11:30:45.196Z","2","manufacturer1","retailer2",99,""
"CancelOrder","30309","334","2024-11-06T11:30:45.196Z","3","customer2","retailer1",100,""
